cout_materiaux_ht;cout_implementation_ht;cout_total_ht;cout_induit_ht;date_sigture_devis;date_facture;date_x;annee_travaux;revenu_mo;climat;code_region;code_departement;departement;type_logement;annee_construction;constr_cat;nb_pieces;surf_habitable;montant_aides_fincieres;type_aides_fincieres;renovation_globale;marque;modele;energie_chauffage_avt_travaux;energie_chauffage_installee;generateur;type_chaudiere;cop;puissance;rendement
1900;500;2400;1160;20/02/2017;05/03/2017;05/03/2017;2017;;H1;27;21;COTE-D'OR;INDIVIDUEL;1800;av. 1945;;;1250;AIDE TERRITOIRE;Rénovation à plusieurs gestes de travaux;FABRILOR;SKANDI;GAZ;GAZ;POELE;;;7;81
2504;1300;3804;1180.25;23/01/2018;03/01/2018;03/01/2018;2018;;H1;27;21;COTE-D'OR;INDIVIDUEL;1965;de 1945 à 1973;;;1250;AIDE TERRITOIRE;Rénovation à plusieurs gestes de travaux;ELM LEBLANC;EGALIS;GAZ;GAZ;CHAUDIERE;A CONDENSATION;;24;93
4116;736;4852;2656.98;21/04/2017;23/07/2017;23/07/2017;2017;;H1;27;21;COTE-D'OR;INDIVIDUEL;1920;av. 1945;;;1250;AIDE TERRITOIRE;Rénovation à plusieurs gestes de travaux;DE DIETRICH;MODULENS;;GAZ;CHAUDIERE;A CONDENSATION;;35;96
5184;1405;6589;;07/03/2017;07/08/2017;07/08/2017;2017;;H1;27;21;COTE-D'OR;INDIVIDUEL;1988;de 1974 à 1990;;;1250;AIDE TERRITOIRE;Rénovation à plusieurs gestes de travaux;DE DIETRICH;MODULENS GAG35;GAZ;GAZ;CHAUDIERE;A CONDENSATION;;35;94
8890;1850;15666;4926;31/03/2018;24/05/2018;24/05/2018;2018;;H1;27;21;COTE-D'OR;INDIVIDUEL;1996;ap. 1990;;;1250;AIDE TERRITOIRE;Rénovation à plusieurs gestes de travaux;OKOFEN;PELLEMATIC COMPACT;GAZ;BOIS;CHAUDIERE;STANDARD;;14;98
4975;1690;6665;;01/05/2018;02/09/2018;02/09/2018;2018;;H1;27;21;COTE-D'OR;INDIVIDUEL;1900;av. 1945;;;1250;AIDE TERRITOIRE;Rénovation à plusieurs gestes de travaux;ATLANTIC;EME DUO;GAZ;GAZ;CHAUDIERE;A CONDENSATION;;30;92
4027;720;4747;590.73;19/04/2018;19/06/2018;19/06/2018;2018;;H1;27;21;COTE-D'OR;INDIVIDUEL;1973;de 1945 à 1973;;;1250;AIDE TERRITOIRE;Rénovation à plusieurs gestes de travaux;SAUNIER DUVAL;F30;GAZ;GAZ;CHAUDIERE;A CONDENSATION;;30;98
3470;200;3670;1059.86;13/04/2018;22/06/2018;22/06/2018;2018;;H1;27;21;COTE-D'OR;INDIVIDUEL;1956;de 1945 à 1973;;;1250;AIDE TERRITOIRE;Rénovation à plusieurs gestes de travaux;VAILLANT;ECO COMPACT;GAZ;GAZ;CHAUDIERE;A CONDENSATION;;20;96
4475;801;5276;801.93;04/11/2018;06/06/2018;06/06/2018;2018;;H1;27;21;COTE-D'OR;INDIVIDUEL;1900;av. 1945;;;1250;AIDE TERRITOIRE;Rénovation à plusieurs gestes de travaux;WEISHAUPT;THERMOCONDENS;;GAZ;CHAUDIERE;A CONDENSATION;;25;94
3520;1000;4520;459;04/03/2018;05/04/2018;05/04/2018;2018;;H1;27;21;COTE-D'OR;INDIVIDUEL;1998;ap. 1990;;;1250;AIDE TERRITOIRE;Rénovation à plusieurs gestes de travaux;DE DIETRICH;VIVADENS;;GAZ;CHAUDIERE;A CONDENSATION;;28;94
4863;400;5263;;03/09/2017;04/06/2017;04/06/2017;2017;;H1;27;21;COTE-D'OR;INDIVIDUEL;1996;ap. 1990;;;1250;AIDE TERRITOIRE;Rénovation à plusieurs gestes de travaux;DE DIETRICH;INNOVENS;GAZ;GAZ;CHAUDIERE;A CONDENSATION;;25;96
2659;750;3409;932.75;10/10/2017;13/01/2018;13/01/2018;2018;;H1;27;21;COTE-D'OR;INDIVIDUEL;1960;de 1945 à 1973;;;1250;AIDE TERRITOIRE;Rénovation à plusieurs gestes de travaux;ARTENSE;MONIA;;BOIS;POELE;;;8.5;89.1
5155.450237;11693.83886;16849.2891;;25/07/2017;16/11/2017;16/11/2017;2017;;H1;27;21;COTE-D'OR;INDIVIDUEL;1972;de 1945 à 1973;;;1250;AIDE TERRITOIRE;Rénovation à plusieurs gestes de travaux;VIESSMANN;VITODENS 222;ELECTRICITE;GAZ;CHAUDIERE;A CONDENSATION;;26;98
4674;1492;6166;455.68;22/06/2017;11/08/2017;11/08/2017;2017;;H1;27;21;COTE-D'OR;INDIVIDUEL;1900;av. 1945;;;1250;AIDE TERRITOIRE;Rénovation à plusieurs gestes de travaux;DE DIETRICH;NEOVOCONDENS;FIOUL;FIOUL;CHAUDIERE;A CONDENSATION;;23;92
;;8678;;19/11/2017;19/04/2018;19/04/2018;2018;;H2;53;22;COTES-D'ARMOR;INDIVIDUEL;1900;av. 1945;;128;;;false;;;;FIOUL;CHAUDIERE;A CONDENSATION;;22;
;;10183;;12/04/2017;19/04/2018;19/04/2018;2018;;H2;53;22;COTES-D'ARMOR;INDIVIDUEL;1981;de 1974 à 1990;;140;;;false;;;;FIOUL;CHAUDIERE;A CONDENSATION;;18;
4854;1896;6750;;12/06/2017;19/04/2018;19/04/2018;2018;;H2;53;22;COTES-D'ARMOR;INDIVIDUEL;1934;av. 1945;;193;;;false;;;;GAZ;CHAUDIERE;A CONDENSATION;;;
;;5020;;12/05/2017;19/04/2018;19/04/2018;2018;;H2;53;22;COTES-D'ARMOR;INDIVIDUEL;1981;de 1974 à 1990;;140;;;false;;;;BOIS;POELE;;;8.1;90.9
;;7247;;12/08/2017;19/04/2018;19/04/2018;2018;;H2;53;22;COTES-D'ARMOR;INDIVIDUEL;1966;de 1945 à 1973;;;;;false;;;;GAZ;POELE;;;;80.8
;;7271;;12/06/2017;19/04/2018;19/04/2018;2018;;H2;53;22;COTES-D'ARMOR;INDIVIDUEL;1989;de 1974 à 1990;;108;;;false;;;;BOIS;POELE;;;8;90.25
;;;;04/11/2018;20/04/2018;20/04/2018;2018;;H2;53;22;COTES-D'ARMOR;;;;;;;;false;;;;;;;;;
3200;380;3580;;;;;;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
2100;580;2680;;;;;;;H2;84;26;DROME;INDIVIDUEL;1940;av. 1945;;170;;;RENOVATION SIMPLE;;;;BOIS;POELE;;;;
6948;750;7698;;;;05/03/2017;2017;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
2903;419;3322;;;;18/11/2016;2016;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
3800;850;4650;;;;;;55000;H2;84;26;DROME;INDIVIDUEL;;;;;;;;;;;BOIS;POELE;;;;
2793;640;3433;;;;17/03/2017;2017;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
4335;500;4835;;;;;;;H2;84;26;DROME;;;;;;;;;;;;BOIS;CHAUDIERE;;;;
4653;846;5499;;;;13/10/2016;2016;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
4500;800;5300;;;;30/03/2017;2017;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
4194;850;5044;;;;20/02/2017;2017;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
6301;380;6681;;;;28/11/2016;2016;;H2;84;26;DROME;;;;;90;;;;;;;BOIS;POELE;;;;
2720;450;3170;;;;;;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
6500;475;6975;;;;21/12/2017;2017;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
6900;250;7150;;;;09/01/2017;2017;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
3260;553;3813;;;;13/02/2017;2017;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
4500;200;4700;;;;23/11/2017;2017;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
4700;400;5100;;;;21/11/2016;2016;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
3500;600;4100;;;;23/03/2017;2017;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
;;5400;;;;;;;H2;84;26;DROME;;;;;;;;;;;;BOIS;CHAUDIERE;;;;
7600;200;7800;;;;29/06/2017;2017;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
6630;370;7000;;;;18/05/2017;2017;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
7400;600;8000;;;;14/11/2016;2016;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
4100;200;4300;;;;11/10/2016;2016;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
4450;650;5100;;;;20/10/2016;2016;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
4220;1200;5420;;;;;;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
3400;200;3600;;;;;;;H2;84;26;DROME;;;;;;;;RENOVATION SIMPLE;;;;BOIS;POELE;;;;
2276;300;2576;;;;24/01/2017;2017;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
3200;800;4000;;;;26/04/2017;2017;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
4200;700;4900;;;;23/03/2017;2017;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
1100;200;1300;;;;21/03/2017;2017;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
3500;700;4200;;;;14/03/2017;2017;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
4580;400;4980;;;;03/10/2017;2017;;H2;84;26;DROME;;1900;av. 1945;;120;;;;;;;BOIS;POELE;;;;
4000;300;4300;;;;24/11/2017;2017;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
3100;400;3500;;;;03/09/2017;2017;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
1400;281;1681;;;;05/10/2017;2017;;H2;84;26;DROME;;2001;ap. 1990;;110;;;;;;;BOIS;POELE;;;;
3369;419;3788;;;;28/02/2017;2017;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
3900;800;4700;;;;;;;H2;84;26;DROME;;;;;;;;RENOVATION SIMPLE;;;;BOIS;POELE;;;;
10233;2659;12892;1053.87;;22/07/2014;22/07/2014;2014;;H2;53;;;;;;;;;;;BOUILLEURS DE FRANCE;ANTHEUS 650;;BOIS;POELE;;;10;80
6313;675;6988;;;;16/02/2017;2017;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
11154;3418;14572;1230.3;;16/06/2014;16/06/2014;2014;;H2;53;;;;;;;;;;;BOUILLEURS DE FRANCE;ANTHEUS 650;;BOIS;POELE;;;10;80
4338;650;4988;;;;03/10/2017;2017;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
2300;200;2500;;;;10/04/2017;2017;;H2;84;26;DROME;;1950;de 1945 à 1973;;220;;;;;;;BOIS;POELE;;;;
;;2700.473934;;;21/12/2016;21/12/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;SAUNIER DUVAL;CONDENS F 25 GN;;GAZ;CHAUDIERE;A CONDENSATION;;25;
;;4284.36019;;;27/10/2016;27/10/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;INVICTA;OLEA;;BOIS;POELE;;;6;90.6
;;7739.336493;;;11/06/2017;11/06/2017;2017;;H2;53;;;INDIVIDUEL;;;;;;;;SAUNIER DUVAL;THERMAFEST F30 GN MINIACCUMULATION;;GAZ;CHAUDIERE;A CONDENSATION;;30;
;;6786.729858;;;28/04/2017;28/04/2017;2017;;H2;53;;;INDIVIDUEL;;;;;;;;VAILLANT;ECOCOMPACT VSC FR 266/4-5 150;;GAZ;CHAUDIERE;A CONDENSATION;;;
6200;350;6550;;;;15/09/2017;2017;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
;;4975.35545;;;04/01/2016;04/01/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;ROMOTOP;LUANCO;;BOIS;POELE;;;;78
;;4229.383886;;;20/06/2017;20/06/2017;2017;;H2;53;;;INDIVIDUEL;;;;;;;;I PAG;NI;;;POELE;;;8;88
;;3493.838863;;;26/04/2016;26/04/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;JOTUL;305 LL;;BOIS;POELE;;;7;79
;;8656.872038;;;23/09/2016;23/09/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;GUNTAMATIC;THERM FLEX;;BOIS;CHAUDIERE;;;10;
;;3141.232227;;;26/05/2016;26/05/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;SUPRA;COLMAR2;;BOIS;POELE;;;5;75.7
;;7131.753555;;;26/09/2016;26/09/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;SAUNIER DUVAL;THERMAPLUS CONDENS;;GAZ;CHAUDIERE;A CONDENSATION;;25.5;
;;5709.952607;;;27/02/2017;27/02/2017;2017;;H2;53;;;INDIVIDUEL;;;;;;;;SEGUIN DUTERIEZ;TRENT LINE P 963T;;BOIS;POELE;;;;90
;;4047.393365;;;02/12/2017;02/12/2017;2017;;H2;53;;;INDIVIDUEL;;;;;;;;DE DIETRICH;MCX 24/28 MI PLUS HG 127;;GAZ;CHAUDIERE;A CONDENSATION;;24;
;;4652.132701;;;15/12/2016;15/12/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;DE DIETRICH;MCR 24/28 BIC PLUS;;GAZ;CHAUDIERE;A CONDENSATION;;25;
;;3593.364929;;;06/02/2016;06/02/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;SAUNIER DUVAL;ISOTWIN CONDENS F 25;;GAZ;CHAUDIERE;A CONDENSATION;;25;
;;9232.227488;;;07/06/2016;07/06/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;HARGASSNER;CLASSIC 15 RAPS;;BOIS;CHAUDIERE;;;16.8;
;;2944.075829;;;09/05/2017;09/05/2017;2017;;H2;53;;;INDIVIDUEL;;;;;;;;DE DIETRICH;VIVADENS MCR 24/28 BK PLUS;;;CHAUDIERE;A CONDENSATION;;24;
6954;600;7554;;;;30/03/2017;2017;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
;;8037.914692;;;19/02/2016;19/02/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;VIESSMANN;VITODENS 222;;GAZ;CHAUDIERE;A CONDENSATION;;19;
;;5642.654028;;;13/01/2016;13/01/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;ITC;SALLY PLUS;;BOIS;POELE;;;10;
;;5037.914692;;;20/10/2016;20/10/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;DORICA;METALCOLOR;;BOIS;POELE;;;9.2;86
;;5232.227488;;;01/09/2016;01/09/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;PALAZZETTI;LOLA;;BOIS;POELE;;;6.2;94
;;7187.677725;;;28/11/2017;28/11/2017;2017;;H2;53;;;INDIVIDUEL;;;;;;;;LOTUS;SOLA M;;BOIS;POELE;;;10;82
;;8296.682464;;;28/02/2017;28/02/2017;2017;;H2;53;;;INDIVIDUEL;;;;;;;;DE DIETRICH;ECG 17/29;;GAZ;CHAUDIERE;A CONDENSATION;;18;
;;4928.909953;;;11/10/2016;11/10/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;CONTURA;C630;;BOIS;POELE;;;6;79
;;7539.336493;;;22/11/2017;22/11/2017;2017;;H2;53;;;INDIVIDUEL;;;;;;;;VAILLANT;ECOTEC PLUS;;GAZ;CHAUDIERE;A CONDENSATION;;;
;;2924.170616;;;02/05/2016;02/05/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;JUSTUS;AUSTIN 5;;BOIS;POELE;;;5;80.1
;;2221.800948;;;10/06/2016;10/06/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;LORFLAM;OFEN 11;;BOIS;POELE;;;;
;;3627.488152;;;23/05/2016;23/05/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;SUPRA;STILL;;BOIS;POELE;;;6;80
2331;850;3181;;;;23/03/2017;2017;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
;;4861.611374;;;22/07/2016;22/07/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;PALAZZETTI;ELISABETH;;BOIS;POELE;;;12;91
;;7389.57346;;;17/07/2017;17/07/2017;2017;;H2;53;;;INDIVIDUEL;;;;;;;;VIESSMANN;VITODENS 222F;;GAZ;CHAUDIERE;A CONDENSATION;;19;
;;8902.369668;;;24/10/2016;24/10/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;ATLANTIC;EMA DUO 30;;GAZ;CHAUDIERE;A CONDENSATION;;;
;;3794.312796;;;30/12/2016;30/12/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;DOVRE;SENSE 103;;BOIS;POELE;;;;
;;5807.582938;;;31/03/2017;31/03/2017;2017;;H2;53;;;INDIVIDUEL;;;;;;;;VIESSMANN;VITODENS 222F;;GAZ;CHAUDIERE;A CONDENSATION;;19;
4914;300;5214;;;;12/02/2016;2016;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
6963;450;7413;;;;29/11/2016;2016;;H2;84;26;DROME;;;;;;;;;;;;BOIS;POELE;;;;
;;5674.881517;;;14/06/2017;14/06/2017;2017;;H2;53;;;INDIVIDUEL;;;;;;;;MORVAN;GM EASY;;BOIS;CHAUDIERE;;;12;
;;4874.881517;;;03/02/2016;03/02/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;EDILKAMIN;ANIA;;BOIS;POELE;;;8;90.1
;;2964.92891;;;15/01/2016;15/01/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;FREEPOINT;MIKA;;BOIS;POELE;;;5.5;91
;;2331.753555;;;02/04/2016;02/04/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;;THERMACLASSIC;;GAZ;CHAUDIERE;A CONDENSATION;;25;
;;2843.601896;;;09/05/2017;09/05/2017;2017;;H2;53;;;INDIVIDUEL;;;;;;;;OPALIS;TURBO FONTE;;BOIS;POELE;;;5.9;80
;;4275.829384;;;26/01/2016;26/01/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;LOTUS;MONDO 2;;BOIS;POELE;;;5;79
;;4328.909953;;;02/03/2016;02/03/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;HWAM;3110;;BOIS;POELE;;;4.5;78
;;6671.090047;;;23/04/2016;23/04/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;VIESSMANN;VITODENS 222;;GAZ;CHAUDIERE;A CONDENSATION;;26;
;;3430.331754;;;12/01/2016;12/01/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;KOPPE;BARO;;BOIS;POELE;;;7.4;79
;;6040.758294;;;17/11/2017;17/11/2017;2017;;H2;53;;;INDIVIDUEL;;;;;;;;CHAFFOTEAUX;INOA GREEN;;;CHAUDIERE;A CONDENSATION;;;
;;2795.260664;;;11/09/2017;11/09/2017;2017;;H2;53;;;INDIVIDUEL;;;;;;;;GODIN;SIRE;;BOIS;POELE;;;7;76
;;6244.549763;;;22/09/2017;22/09/2017;2017;;H2;53;;;INDIVIDUEL;;;;;;;;FRISQUET;HYFROCONFORT CONDENS;;GAZ;CHAUDIERE;A CONDENSATION;;20;
;;6367.772512;;;12/01/2017;12/01/2017;2017;;H2;53;;;INDIVIDUEL;;;;;;;;VIESSMANN;VITODENS 222F;;GAZ;CHAUDIERE;A CONDENSATION;;;
;;6481.516588;;;28/06/2017;28/06/2017;2017;;H2;53;;;INDIVIDUEL;;;;;;;;MORVAN;GM EASY 18 - 002;;BOIS;CHAUDIERE;;;18;
;;8180.094787;;;05/09/2016;05/09/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;WOLF;CHAUDWOLF COB;;FIOUL;CHAUDIERE;A CONDENSATION;;20;
;;7640.758294;;;02/08/2017;02/08/2017;2017;;H2;53;;;INDIVIDUEL;;;;;;;;FRISQUET;HYDROCONFORT CONDENS GAZ;;GAZ;CHAUDIERE;A CONDENSATION;;20;
;;7109.004739;;;18/03/2016;18/03/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;ATLANTIC;IDRAECO CONDENS DUO;;GAZ;CHAUDIERE;A CONDENSATION;;23;
;;5148.815166;;;12/07/2017;12/07/2017;2017;;H2;53;;;INDIVIDUEL;;;;;;;;FRISQUET;HYDROCONFORT 80/450;;GAZ;CHAUDIERE;A CONDENSATION;;20;
;;4366.824645;;;22/09/2017;22/09/2017;2017;;H2;53;;;INDIVIDUEL;;;;;;;;MORSO;;;BOIS;POELE;;;6.3;80.5
;;7894.78673;;;24/11/2016;24/11/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;FROLING;P1;;BOIS;CHAUDIERE;;;10;
;;5087.203791;;;09/08/2017;09/08/2017;2017;;H2;53;;;INDIVIDUEL;;;;;;;;ANIA;ETANCHE VERRE NOIR;;BOIS;POELE;;;8;90.1
;;4450.236967;;;29/02/2016;29/02/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;;NIAGARA C GREEN 25 FF CONDENS;;GAZ;CHAUDIERE;A CONDENSATION;;;
;;6825.592417;;;06/07/2016;06/07/2016;2016;;H2;53;;;INDIVIDUEL;;;;;;;;VIESSMANN;VITODENS 222;;GAZ;CHAUDIERE;A CONDENSATION;;26;
;;8568;;;12/04/2017;12/04/2017;2017;;H2;53;;;;;;;;;;;;;;FIOUL;CHAUDIERE;A CONDENSATION;;22;
4274;4586;8860;;16/10/2017;;16/10/2017;2017;;H2;53;;;;;;;;;;;SAUNIER DUVAL;GENIA AIR 11;;ELECTRICITE;PAC;AIR-EAU;4.3;10.6;
3131;1203;4334;;19/02/2018;;19/02/2018;2018;;H2;53;;;;;;;;;;;VAILLANT;ECOTEC PLUS VUW FR 306/5-5 ERP 94/A;;GAZ;CHAUDIERE;A CONDENSATION;;25;94
3288;1963;5251;;13/02/2017;;13/02/2017;2017;;H2;53;;;;;;;;;;;MCZ;MUSA PHILO;;BOIS;POELE;;;9;87.9
1565;3060;4625;;20/06/2017;;20/06/2017;2017;;H2;53;;;;;;;;;;;SUPRA;GABRIEL;;BOIS;POELE;;;7;75
6750;3139;9889;;26/12/2017;;26/12/2017;2017;;H2;53;;;;;;;;;;;ATLANTIC;"AXEO CONDENS DUO 5025 (V)IR""";;FIOUL;CHAUDIERE;A CONDENSATION;;25;91
1530;1052;2582;;12/10/2016;;12/10/2016;2016;;H2;53;;;;;;;;;;;PALAZZETTI;NICOLE;;BOIS;POELE;;;9;80
3234;1963;5197;;13/02/2017;;13/02/2017;2017;;H2;53;;;;;;;;;;;MCZ;MUSA 2.0 COMFORTAIR;;BOIS;POELE;;;12;90.5
1658;1558;3216;;23/02/2016;;23/02/2016;2016;;H2;53;;;;;;;;;;;FREEPOINT;GLASS;;BOIS;POELE;;;8.62;88.9
3878;2802;6680;;31/08/2016;;31/08/2016;2016;;H2;53;;;;;;;;;;;NORDICA;RAFFAELLA IDRO;;BOIS;POELE;;;18;91
3610;2052;5662;;18/10/2016;;18/10/2016;2016;;H2;53;;;;;;;;;;;PIAZZETTA;P958T;;BOIS;POELE;;;8.6;89.3
14225;;14224.64455;;8/3/216;;8/3/216;216;;H2;53;;;;;;;;;;;;QUIN VEHA;;;;;;;
4760;2058;6818;;15/01/2018;;15/01/2018;2018;;H2;53;;;;;;;;;;;RIKA;SUMO RAO;;BOIS;POELE;;;9;90.8
2190;2736;4926;;15/09/2017;;15/09/2017;2017;;H2;53;;;;;;;;;;;PALAZZETTI;NI;;BOIS;POELE;;;6;90
2324;1316;3640;;18/10/2017;;18/10/2017;2017;;H2;53;;;;;;;;;;;NORDICA;ANGELA;;BOIS;POELE;;;8;89.3
6153;;6152.66635;;;;;;;H2;53;;;;;;;;;;;;REHAU;;;;;;;
4444;1575;6019;;30/04/2016;;30/04/2016;2016;;H2;53;;;;;;;;;;;RIKA;COMO;;;POELE;;;9;91.1
1039;3597;4636;;20/03/2017;;20/03/2017;2017;;H2;53;;;;;;;;;;;GODIN;3258;;;INSERT;;;10.5;71.1
2817;1325;4142;;27/02/2018;;27/02/2018;2018;;H2;53;;;;;;;;;;;VAILLANT;ECOTEC PLUS VUW FR 306/5-5 ERP 94/A;;;CHAUDIERE;A CONDENSATION;;25;94
9583;;9583;;23/11/2017;;23/11/2017;2017;;H2;53;;;;;;;;;;;ATLANTIC;ONIRIS;;BOIS;;;;20.75;
4740;1848;6588;;28/04/2017;;28/04/2017;2017;;H2;53;;;;;;;;;;;RIKA;CORSO;;;POELE;;;8;91
2540;3053;5592;;27/12/2017;;27/12/2017;2017;;H2;53;;;;;;;;;;;CONTURA;520 STYLE;;;POELE;;;7;80
8201;3910;12111;;30/05/2016;;30/05/2016;2016;;H2;53;;;;;;;;;;;AMZAIR;BBC SILENZ EXT 15T;;;PAC;AIR-EAU;4.55;15;
2652;1963;4615;;13/02/2017;;13/02/2017;2017;;H2;53;;;;;;;;;;;MCZ;EGO 2.0 COMFORTAIR;;;POELE;;;10;90.3
4746;1569;6315;;02/10/2017;;02/10/2017;2017;;H2;53;;;;;;;;;;;PIAZZETTA;P963;;BOIS;POELE;;;11.3;89.2
3730;1397;5127;;18/10/2017;;18/10/2017;2017;;H2;53;;;;;;;;;;;PIAZZETTA;P958T;;;POELE;;;8.6;89.3
3399;2358;5757;;27/09/2017;;27/09/2017;2017;;H2;53;;;;;;;;;;;PALAZZETTI;BEATRICE;;;POELE;;;9;93.3
12150;3495;15645;;28/11/2017;;28/11/2017;2017;;H2;53;;;;;;;;;;;AMZAIR;BBC SILENZ EXT 15M;;ELECTRICITE;PAC;AIR-EAU;4.5;15.64;
3509;2542;6050;;02/10/2017;;02/10/2017;2017;;H2;53;;;;;;;;;;;EDILKAMIN;CHERIE;;BOIS;POELE;;;11;90
3802;1291;5093;;18/11/2016;;18/11/2016;2016;;H2;53;;;;;;;;;;;STOVE ITALY;TONDO;;BOIS;POELE;;;9.8;86.6
3131;2460;5591;;12/04/2017;;12/04/2017;2017;;H2;53;;;;;;;;;;;VAILLANT;ECOTEC PLUS VUW FR 306/5-5 ERP 94/A;;GAZ;CHAUDIERE;A CONDENSATION;;25;94
2688;2417;5105;;17/02/2018;;17/02/2018;2018;;H2;53;;;;;;;;;;;EXTRAFLAM;ANBELLA;;BOIS;POELE;;;8.8;90
3690;2263;5953;;27/09/2017;;27/09/2017;2017;;H2;53;;;;;;;;;;;PALAZZETTI;INES;;BOIS;POELE;;;9;92.11
6484;4068;10552;;21/12/2016;;21/12/2016;2016;;H2;53;;;;;;;;;;;ATLANTIC;ALFEA EXCELLIA TRI 11;;ELECTRICITE;PAC;AIR-EAU;4.3;11;
3303;1569;4873;;02/10/2017;;02/10/2017;2017;;H2;53;;;;;;;;;;;PIAZZETTA;P163;;BOIS;POELE;;;11.3;90
3404;1569;4973;;02/10/2017;;02/10/2017;2017;;H2;53;;;;;;;;;;;PIAZZETTA;P163T;;BOIS;POELE;;;11.3;90
12170;16497;28667;;12/04/2017;;12/04/2017;2017;;H2;53;;;;;;;;;;;LEMASSON;ENDUR'EAU + HTM42-G;;;PAC;AUTRES;4.9;15.29;
4233;650;4883;;;;;;;H2;53;;;;;;;;;;;MCZ;MUSA2.0;;BOIS;POELE;STANDARD;;10;92
5811;885;6696;;;;;;;H2;53;;;;;;;;;;;MCZ;VIVO80;;BOIS;POELE;STANDARD;;10.5;92.2
